global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
4213.793711367281	-148.7847695151222	17756057.441958442	22136.90763966804	3166.9026875398595	-139.33643481196214	19414.64206610817	10029272.632347183	4170.649336666635	-70.4624032402271	17394315.88943784	4964.950270388367	4066.945165617797	2789.625392177187	1.718757	59.627094	2.503719682859519	1.040820870052556	0.243080999	-0.0360227472	-0.0618462526	-0.1532843433	-0.0084870614	0.084533156	0.0588699154	-0.0468053182	0.0984140674	0.0965927487	0.0158013861	0.1931242663	0.0938724893	0.0161821467	-0.0238597319	-0.1688748897	0.0705418007	-0.0031006096	0.125230966	0.1001252703	-0.067834719	-0.0468119432	-0.0440446478	0.2506095746	0.1608230001	-0.0472666582	-0.0943075903	0.101799509	-0.1218422271	0.0459666972	0.0756105543	0.1960549302	-0.1616125662	-0.0899499204	0.2346755132	0.0779582607	-0.0044729574	-0.0841569582	0.0	0.0	0.0188844638235679	-0.2727146161632419	0.0743732618690643	0.0003566229739036	0.914101914595136	0.5740387087007973	0.8355823102664933	0.3295204390868788	4.433241107876853	0.2703569668847194	19.653626720569186	0.0730928895431052	0.0343588070547755	0.0178438915497011	0.0011805276222272	0.0003184044656374	0.0083883420219297	0.0082191043930873	7.036428187687164e-05	6.755367702446696e-05	0.0070251821041027	0.0016691918794268	4.935318359580484e-05	2.786201530344373e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4170.998281369516	-42.795429997764586	17397226.663187455	1831.4488286935689	3113.2874595486387	-53.61522799122076	2874.5926725505824	9692558.805782815	4139.876942217861	-30.77239444877341	17138581.09670711	946.9402601109008	4026.2941828052135	2884.811773592028	1.810458	62.808403	2.035360629089488	1.1939732551444933	0.2131685938	-0.0949549599	0.1704090033	-0.184474692	0.0422790167	0.1203638636	0.0951043047	0.1174987164	0.1496780247	0.1568607678	0.0330050429	0.1908991549	-0.0134374824	-0.1303635392	-0.1976323623	-0.041718781	0.0242324291	-0.0357927784	0.0237738245	-0.0711353993	0.0226419724	0.0470073884	0.0600426316	0.1394760879	0.1878066649	-0.0196653336	0.128563268	-0.0168006153	0.1165812217	-0.1639064459	0.1161537703	-0.0215691818	0.0990698102	-0.1065577252	0.3958637572	0.0763299729	-0.0089388422	-0.0884588311	0.0	0.0	0.035425306854151	0.016540843030583	0.0002735994881623	0.0012549523657107	0.745072322464253	-0.1690295921308829	0.5551327657022759	0.0285710030159326	3.279364271130106	-1.153876836746747	10.754230022764691	1.3314317543806788	0.0298175262603941	-0.0045412807943814	0.0008890848722892	2.0623231253417385e-05	0.0033813451800108	-0.0050069968419188	1.143349522638227e-05	2.5070017374985828e-05	0.0026551925967775	-0.0043699895073252	7.050047725982044e-06	1.909680829413235e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4323.311182246392	152.31290087687557	18691019.578536693	23199.219773528923	3206.02586356961	92.7384040209713	8600.411580356906	10278601.837877264	4236.684149864692	96.80720764683063	17949492.585714705	9371.635452376586	4124.691902278422	3111.3481071209085	1.943138	67.411324	2.0921948538210287	1.2552765130416867	0.1145405459	-0.0500696581	0.1482595361	-0.0855670317	-0.1323548919	0.1980939105	-0.0536171361	-0.0052232481	0.0176874899	0.0226278176	-0.0057649682	0.1441291057	-0.087582353	-0.0112389902	-0.2449184611	0.0635885929	-0.0945489112	-0.1359732706	-0.0018536011	-0.0799727463	0.0189546597	-0.0875134615	-0.0557830461	-0.0673228934	0.0733198823	-0.0983299833	-0.0996114078	-0.0217353094	0.1710390072	-0.0422658787	0.031967394	-0.0171978167	0.1032187255	0.0668132463	0.0520471843	0.0746715088	-0.0133905928	-0.0924460447	0.0	0.0	0.0598444785497207	0.0244191716955697	0.0005962959462977	0.0035813616128879	0.6789882988557849	-0.0660840236084681	0.4610251099830727	0.0043670981762845	2.063927572485838	-1.2154366986442682	4.259797024467284	1.4772863684112776	0.0192562113551788	-0.0105613149052153	0.0003708016757553	0.0001115413725271	0.0008948696523956	-0.0024864755276152	8.007916947786219e-07	6.182560549429287e-06	-2.211616784645285e-05	-0.0026773087646239	4.89124880212475e-10	7.167982221132237e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4322.556807945751	-0.7543743006408477	18684497.35791816	0.569080585467368	3170.756331774653	-35.26953179495695	1243.939873035479	10053695.715489054	4243.850316396688	7.1661665319961685	18010265.50798027	51.35394276430199	4130.106564346758	3161.6231880977234	0.948088	32.891041	0.2904147581737994	0.1952947687132961	0.0981513708	-0.161348507	0.0975967809	-0.1296914405	-0.0211726951	0.1635166184	-0.1762423172	0.1015559011	0.0022528966	0.0075761454	-0.0357078732	0.1370627859	-0.1027513312	0.0468722842	-0.2099895182	0.0801230381	-0.0800908927	-0.1269995881	-0.0615714828	-0.1345636253	-0.0348561438	-0.1128724225	0.0015957663	-0.0565199829	0.080391918	-0.0852863847	-0.0906646217	-0.0362466518	0.0811816899	-0.0431317256	0.1023750416	-0.0215700245	0.0596077542	0.0445242602	0.0148734072	0.072983524	-0.0178211701	-0.0961044161	0.0	0.0	0.0636013778828612	0.0037568993331405	1.4114292599351551e-05	0.0040451352685985	0.5971532174380911	-0.0818350814176938	0.3565919650966641	0.0066969805506405	2.068140524362448	0.0042129518766103	4.277205228510183	1.774896351463429e-05	0.0155006245836275	-0.0037555867715512	0.0002402693624825	1.4104431998651106e-05	0.0011265909759656	0.00023172132357	1.2692072271271233e-06	5.3694771797032674e-08	2.7722479593456084e-06	2.488841580579846e-05	7.685358748095889e-12	6.194332413223186e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4374.432018476199	51.87521053044839	19135655.484269757	2691.037467578343	3224.1490769678235	53.39274519317041	2850.7852392628224	10395137.270512467	4239.809524592162	-4.040791804525725	17975984.804822415	16.327998407522262	4130.877642413969	3303.441525715796	0.800876	27.783966	0.4223370019842122	0.1860692333746324	0.0373584256	-0.2023540589	0.0861649243	-0.0561102854	-0.1244493315	0.1880910324	-0.1449762118	0.0715374216	0.0099696748	0.0112551796	-0.0300338907	0.1224381525	-0.1129942755	0.0612373762	-0.2075820663	0.0705237397	-0.1051583652	-0.1404725845	-0.0687413903	-0.0930992997	-0.034619601	-0.1280759824	-0.0063581925	-0.0811124169	0.0676328591	-0.0601379793	-0.097662349	-0.0076247987	0.0512263559	-0.0034865195	0.0702993821	-0.0066883703	0.06466926	0.0726520758	-0.051612824	0.0712666859	-0.0222235685	-0.0994209319	0.0	0.0	0.0906510035892438	0.0270496257063826	0.0007316822508553	0.008217604451737	0.4918279921430866	-0.1053252252950045	0.2418947738555	0.0110934030834434	2.0426285969826807	-0.0255119273797674	4.172331585211435	0.0006508584386305	0.0124224309902501	-0.0030781935933773	0.0001543167917075	9.475275798309664e-06	-0.0002578596326077	-0.0013844506085733	6.649159012857803e-08	1.9167034875789807e-06	0.0008291325180698	0.0008263602701104	6.874607325207671e-07	6.82871296017023e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4387.082666200464	12.650647724264672	19246494.32007657	160.03888784344292	3244.780155104034	20.631078136210363	425.64138506241727	10528598.25495696	4267.725637634352	27.916113042189863	18213482.11812154	779.309367384323	4157.584839600028	3183.2075926682046	0.744557	25.830158	0.268589800255511	0.1752888924841423	0.0840974444	-0.0885291274	0.0854162658	-0.0447883384	-0.0357943435	0.1114675509	-0.1015507899	0.0621655118	-0.0354476053	-0.0302493588	-0.0244115373	0.1171303605	-0.1092963632	0.0689777861	-0.2048923185	0.0676157298	-0.1316942329	-0.0918694569	-0.0471888416	-0.0923975368	-0.0453956164	-0.0886357465	-0.0585940658	-0.0459039161	0.0576776596	-0.0717392463	-0.0736689464	-0.0275458924	0.0180934831	0.004424831	0.054729259	-0.0161558936	-0.0068820102	0.0379504935	-0.0384106544	0.0695216732	-0.0265908268	-0.1023837949	0.0	0.0	0.1182255301096972	0.0275745265204534	0.0007603545128271	0.0139772759697189	0.5149285212316386	0.0231005290885519	0.2651513819778021	0.000533634444171	2.0849032794204163	0.0422746824377355	4.346821684538006	0.0017871487752113	0.0095619752600926	-0.0028604557301575	9.143137087462296e-05	8.182206984190877e-06	-0.0005342513715682	-0.0002763917389604	2.8542452802250284e-07	7.639239336560917e-08	0.0012050862931272	0.0003759537750574	1.4522329738830557e-06	1.4134124097991017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4413.893419851159	26.810753650695005	19482455.12180536	718.8165113182556	3259.304503304618	14.524348200583972	210.95669065180687	10623065.845261762	4235.0977073492	-32.627930285151706	17936052.590794455	1064.58183469272	4127.549788460315	3303.364061079354	0.915978	31.7771	0.8225333915455005	0.4560604061982483	0.0430575926	-0.074551996	-0.0301728991	-0.0508418339	-0.0415690924	0.0337021195	-0.0804310344	0.0390746618	0.0101056417	0.0134938788	0.0100607927	0.1059618025	-0.0993797842	0.1447356638	-0.127815351	-0.0335418639	-0.1357443479	-0.1914062032	-0.0189207585	-0.0340122938	-0.045846932	-0.0392453234	-0.0708421035	-0.0261075683	-0.0848124248	0.013831241	0.0429076905	-0.0219387112	0.0523878978	0.0657230358	-0.0669832097	-0.035731597	-0.0431292527	0.0407810883	-0.0747941631	0.0677491758	-0.0309160396	-0.1049824657	0.0	0.0	0.1547696086836225	0.0365440785739252	0.0013354696788172	0.0239536317720816	0.3754203751980469	-0.1395081460335916	0.1409404581138423	0.0194625228097299	2.46277377393929	0.3778704945188735	6.065254661603173	0.142786110627938	0.0060730854653	-0.0034888897947926	3.688236706883811e-05	1.2172352000207956e-05	0.0004319491548929	0.000966200526461	1.865800724126905e-07	9.335434573337068e-07	0.0021222094202557	0.0009171231271284	4.503772823422034e-06	8.411148303139587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4348.644417742797	-65.24900210836222	18910708.271965586	4257.432276137058	3182.1998887354016	-77.10461456921621	5945.121587867388	10126396.131867602	4192.72719929764	-42.37050805156014	17578961.367730234	1795.2599525473224	4081.696166521076	3216.844860649109	1.596561	55.387875	2.169413396331948	1.397034931923412	0.0697498555	-0.0856989486	-0.2308612786	-0.123631961	0.2210704422	-0.1172701795	-0.1778128409	-0.0570334409	0.0684558394	0.0724793362	-0.1351404541	0.1227475335	-0.0085374648	0.1334230262	0.0316669907	-0.1716463821	0.1145266709	-0.0260321066	0.0848673274	0.1364003116	-0.032316092	0.1072527668	0.0375685117	0.0775728992	0.0334018756	0.1016283661	0.2384351792	-0.1243526851	0.0700729249	-0.0958224306	-0.0347907545	-0.1159350678	0.1169245875	0.1782860376	-0.0592176928	0.0659498943	-0.0351923678	-0.1072077007	0.0	0.0	0.2715233282122113	0.1167537195285888	0.0136314310237603	0.0737249177634362	0.4047572580282832	0.0293368828302363	0.1638284379265742	0.000860652694195	3.831576478682877	1.3688027047435871	14.680978311995876	1.87362084451336	0.0114994306004661	0.0054263451351661	0.0001322369041349	2.9445221525940807e-05	0.0040421884506214	0.0036102392957285	1.6339287470337035e-05	1.3033827772422215e-05	0.0061760267739518	0.0040538173536961	3.814330671256948e-05	1.6433435137127648e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.956163715118	45.31174597232166	19306850.76865008	2053.1543230602083	3328.394990414989	146.19510167958742	21373.007755104907	11078213.212219594	4232.88760775656	40.16040845891985	17917337.499899056	1612.858407587281	4130.317143592377	3115.240104912067	1.537199	53.328487	2.373367117301453	1.1617967813778225	0.1041531885	-0.0008632752	-0.1813007411	-0.0032920636	-0.0838195312	-0.1430525296	0.0966790158	-0.0975736656	-8.84e-06	0.0005677166	0.0911060807	0.1604908562	0.0832044937	0.1096345278	0.0380901492	-0.1985056267	0.1112573031	0.0142533673	0.1141000258	0.1952343277	-0.0222665644	-0.117126664	-0.056027196	0.1050398132	0.0156892379	-0.0169280189	-0.21617048	0.1534739049	-0.1427158492	-0.0582516219	0.0962382923	0.072034005	-0.1222016033	0.0355256058	-0.1051932185	0.0641245402	-0.0394130496	-0.1090515843	0.0	0.0	0.2750430635728378	0.0035197353606264	1.2388537008844536e-05	0.0756486868195321	0.867848306552446	0.4630910485241628	0.7531606831859484	0.2144533192232085	4.6029606917907415	0.7713842131078645	21.1872471301707	0.5950336042320393	0.0306209331609532	0.0191215025604871	0.0009376415476475	0.0003656318601707	0.0029911032409317	-0.0010510852096896	8.94669859791212e-06	1.1047801180284405e-06	0.008710881409951	0.0025348546359992	7.587945493822993e-05	6.425488025646641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4351.217724095567	-42.73843961955117	18933095.682483405	1826.5742211140212	3234.1186071901907	-94.27638322479834	8888.036433949037	10459523.16537382	4207.961795876922	-24.92581187963788	17706942.475559734	621.2960978590967	4092.0198430213472	3142.614466568519	1.539088	53.394016	1.256938135629076	0.5833278047805008	0.0971617003	-0.0097910332	-0.1529694529	-0.0859334392	0.0498716711	-0.1151419895	0.0270183124	-0.1340026823	0.0291408724	0.0428481897	0.0061402058	0.1699965255	0.0833490225	0.0575085644	-0.0120218759	-0.1658914867	0.077447139	0.0228528489	0.0824554734	0.119447821	0.0978390107	-0.1623349484	-0.0237504196	0.0298975842	-0.032389512	-0.0049104365	-0.2983763355	0.3798002981	-0.0895145998	-0.2098010752	-0.1230901042	0.2184058186	0.0771639151	0.0807861227	-0.2537706482	0.0622738351	-0.0435714113	-0.1105075577	0.0	0.0	0.4102906406053535	0.1352475770325156	0.0182919070931662	0.1683384097683513	0.93340348119213	0.0655551746396839	0.871242058701587	0.0042974809220394	5.118075145690128	0.5151144538993861	26.19469319693102	0.2653429006160628	0.0341438951677911	0.0035229620068378	0.0011658055772291	1.241126130162332e-05	-0.0019929007182861	-0.0049840039592178	3.9716532729452535e-06	2.4840295465498702e-05	0.0063974287748569	-0.0023134526350941	4.092709492936706e-05	5.352063094823836e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4180.546563517247	-170.67116057832027	17476969.569735862	29128.645053150783	3221.1732419072364	-12.9453652829543	167.58248230911843	10375957.054379174	4097.085614319968	-110.87618155695418	16786110.53106763	12293.527636650666	3983.339069451517	3302.087486503042	2.682236	93.052109	6.805913023496427	2.645653257701877	0.0774032353	-0.0612088841	0.0446154465	-0.0777893674	0.3161567326	-0.0422728299	0.2083094742	0.0333058224	0.20281864	0.2102111888	0.0605463333	0.1038717644	-0.0172116447	-0.1959033529	0.0971697764	0.0696574899	0.0150606568	0.003958537	-0.0040665379	-0.2513010122	0.2538679791	0.2031951436	0.2989508401	-0.0011226898	0.0904234082	-0.00184671	-0.0621024007	0.0978154819	-0.2389822398	-0.1085079105	-0.0128574244	-0.1005754152	-0.0541996926	0.0903305283	0.1920597464	0.0603985106	-0.0476608776	-0.1115704417	0.0	0.0	1.6181138358234222	1.2078231952180687	1.458836870906785	2.618292385683189	0.1763748666779747	-0.7570286145141554	0.0311080935956733	0.5730923231932217	3.925756240505379	-1.1923189051847487	15.411562059866927	1.4216243716609578	0.0025873632424292	-0.0315565319253619	6.694448548273743e-06	0.0009958147071563	-0.0358263449823386	-0.0338334442640525	0.0012835269947935	0.0011447019507687	0.0139822987570316	0.0075848699821746	0.0001955046785308	5.753025264649482e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.576380919356	257.0298174021091	19692084.13649333	66064.32703376154	3430.0255039760045	208.8522620687681	43619.26737124141	11765074.957925843	4248.510792091398	151.42517777142984	18049843.95051708	22929.58446310913	4153.009925488951	3654.482219386922	2.848441	98.818085	2.318223648415537	1.211633945866283	-0.0588042153	-0.0601684841	-0.0388415292	0.0823193566	-0.1342117588	0.0803532587	0.1579346052	-0.1066915048	-0.0152436775	-0.0227726257	0.110280645	-0.0232772689	-0.0510620425	-0.1316598507	0.2257990891	0.1108962117	-0.0293426266	-0.1008172809	0.043014274	0.0449759596	0.0071958812	-0.0216653288	-0.0146202729	0.0184249013	0.0210292746	-0.0449123769	-0.1035110991	0.010702099	0.0016272923	0.119933003	-0.1131593521	-0.0488290159	-0.1535706345	0.0660410211	0.0356198804	0.0584993082	-0.0516749823	-0.1122364555	0.0	0.0	1.371219412208859	-0.2468944236145631	0.0609568564119673	1.8802426764184088	0.2775885302346381	0.1012136635566633	0.0770553921178265	0.0102442056905614	2.987119248496029	-0.93863699200935	8.922881404735481	0.8810394027683606	-0.0115330696584589	-0.0141204329008881	0.0001330116957468	0.0001993866253084	-0.0295932279311328	0.0062331170512058	0.0008757591393839	3.885174817403253e-05	0.0137062773244263	-0.0002760214326053	0.000187862038094	7.618783125748224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4334.835823441474	-102.74055747788223	18790801.61619152	10555.622150866026	3245.121558053153	-184.9039459228516	34189.469217840815	10530813.926541325	4216.168818460976	-32.34197363042222	17776079.505762618	1046.003258310926	4103.6979600438535	3334.085177743846	1.565049	54.294659	0.5145059010571891	0.2639029295791218	0.0139762677	-0.1312370359	0.0489272222	-0.0613858887	-0.0638859119	0.1222232497	0.0041061681	-0.0318676214	0.0172582796	0.0242591534	-0.017198773	0.0167318813	-0.063307677	-0.138606221	0.1801191371	0.1379984013	-0.0234753329	-0.0392674056	0.0320173413	-0.0153876097	-0.0619616645	-0.006986528	0.0341300988	0.0458090583	0.02831138	-0.0129688408	-0.0364604643	-0.0197473312	-0.0626400073	0.0638848594	-0.0231864368	-0.0160200012	-0.0508666153	0.0624795853	0.0016525676	0.0565769786	-0.0556073782	-0.11250323	0.0	0.0	1.4207122322892474	0.0494928200803883	0.0024495392395096	2.018423246976296	0.1683473952942193	-0.1092411349404187	0.0283408455023481	0.0119336255630707	3.217047038924946	0.2299277904289169	10.349391650655765	0.0528667888115239	-0.0124562762660273	-0.0009232066075683	0.0001551588184155	8.523104402579527e-07	-0.0311206110168793	-0.0015273830857465	0.0009684924300639	2.3328990906245013e-06	0.0136399839055919	-6.629341883439971e-05	0.0001860491609448	4.394817380753142e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4385.830212124229	50.994388682755016	19235506.649581656	2600.427677127893	3310.9207218715123	65.79916381835938	4329.5299591952935	10962196.026518175	4226.771821898667	10.603003437691768	17865600.03439658	112.42368189970344	4122.775148839934	3396.776277186953	0.8243169999999999	28.597187	0.4749000529236601	0.2109653893000604	-0.003296138	-0.0963764422	0.0709000815	0.0156987522	-0.0950889156	0.1180849132	0.0520668272	-0.0031501596	0.0076912373	0.0067706088	0.0068469836	-0.0050924122	-0.0745100951	-0.1127745184	0.178826257	0.1353279629	0.0182904324	-0.0599344192	0.0080883301	-0.0315186217	-0.1189358582	0.0043349779	-0.0426033709	0.0280945558	0.0003254015	0.0030459237	-0.0431380329	-0.0177534662	-0.0651862219	0.0313366251	-0.0394174115	0.0080056996	-0.0074514681	0.0527463846	0.0120675851	0.0546322818	-0.0594518474	-0.1123698164	0.0	0.0	1.3146968808583068	-0.1060153514309405	0.0112392547390258	1.728427888538561	0.1790066439488669	0.0106592486546475	0.0320433785778364	0.0001136195818816	3.071999871007094	-0.145047167917852	9.4371832074676	0.0210386809209895	-0.0110696850934505	0.0013865911725767	0.0001225379280681	1.922635079867904e-06	-0.0300858005464117	0.0010348104704675	0.0009051553945184	1.0708327097893743e-06	0.0117978198502319	-0.0018421640553599	0.0001391885532185	3.3935684068604008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
